"","state","county","policies","insurance","premium","total_loss","closed_loss","open_loss","cwop_loss","total_pay"
"2622","texas","palo pinto",203,39413900,165630,97,81,1,15,1480532.32
"2623","texas","parker",627,138631200,516650,279,227,0,52,4107964.18
"2624","texas","parmer",2,225000,6839,NA,NA,NA,NA,NA
"2625","texas","pecos",2,599000,2629,NA,NA,NA,NA,NA
"2626","texas","presidio",19,2761200,25645,3,3,0,0,24032.27
"2627","texas","rains",11,1840700,7219,NA,NA,NA,NA,NA
"2628","texas","randall",193,47137100,200303,107,80,0,27,613496.49
"2629","texas","real",190,34851800,114317,65,59,0,6,691647.78
"2630","texas","red river",1,60000,1231,NA,NA,NA,NA,NA
"2631","texas","reeves",20,3653500,24498,5,3,0,2,29237.11
"2632","texas","refugio",122,29841800,58762,56,41,0,15,483993.38
"2633","texas","rockwall",172,47580300,109402,35,21,1,13,511415.05
"2634","texas","runnels",32,4411100,31837,4,3,0,1,223796.27
"2635","texas","rusk",54,13214800,29704,46,31,0,15,319336.41
"2636","texas","sabine",5,1170000,4602,5,4,0,1,59801
"2637","texas","san augustine",39,6704700,47254,3,1,0,2,50400
"2638","texas","san jacinto",368,79183300,222489,332,297,0,35,3989791.95
"2639","texas","san patricio",1766,409208000,1240279,1131,938,1,192,8627637.77
"2640","texas","san saba",48,5758800,40439,15,12,0,3,164980.38
"2641","texas","schleicher",2,175000,687,NA,NA,NA,NA,NA
"2642","texas","scurry",21,3860900,32791,7,3,0,4,14106
"2643","texas","shackelford",18,1994100,14165,21,15,0,6,109382.95
"2644","texas","somervell",56,10986700,59843,57,47,0,10,893203.58
"2645","texas","starr",204,47577100,199760,51,39,0,12,619195.02
"2646","texas","sterling",6,510000,5670,NA,NA,NA,NA,NA
"2647","texas","sutton",41,7094700,48569,8,7,0,1,25955.5
"2648","texas","swisher",10,725300,7761,NA,NA,NA,NA,NA
"2649","texas","tarrant",4264,1103050500,3462657,2249,1706,5,538,37927394.59
"2650","texas","terry",22,3234400,22272,10,5,0,5,76327.77
"2651","texas","throckmorton",4,270300,4042,6,4,2,0,32292.88
"2652","texas","titus",33,10343900,31417,5,2,2,1,159376.98
"2653","texas","tom green",610,138787200,481760,126,76,1,49,1217442.28
"2654","texas","travis",3835,969289600,2648635,1596,1317,0,279,54430011.19
"2655","texas","tyler",133,25370000,71446,140,124,0,16,2133203.78
"2656","texas","upshur",26,7441000,16680,6,4,0,2,67322.01
"2657","texas","uvalde",371,61449900,308169,95,81,0,14,3501605.55
"2658","texas","val verde",251,55489700,260678,149,125,0,24,3504549.78
"2659","texas","van zandt",158,27297600,103060,25,19,0,6,614136.82
"2660","texas","victoria",1235,337807400,734003,573,477,0,96,8615202.38
"2661","texas","waller",1154,303195000,760247,478,423,1,54,17803029.57
"2662","texas","webb",1034,232168400,1163549,230,160,9,61,5826479.71
"2663","texas","wharton",1742,368542900,1356179,578,491,1,86,12261526.68
"2664","texas","wichita",1130,236135300,835488,1295,1052,3,240,19877616.26
"2665","texas","wilbarger",20,3862700,15509,8,6,0,2,118560.41
"2666","texas","willacy",728,122846400,644755,430,286,0,144,2417255.42
"2667","texas","wise",279,54161200,242805,87,65,0,22,1576047
"2668","texas","yoakum",36,4768300,35438,15,11,0,4,57374.47
"2669","texas","young",74,11257700,82220,92,70,0,22,562150.04
"2670","texas","zapata",23,3554700,24157,1,1,0,0,35000
"2671","texas","zavala",105,14621500,154380,49,35,0,14,304346.06
"2672","texas","concho",NA,NA,NA,1,1,0,0,26344.57
"2673","texas","motley",NA,NA,NA,2,2,0,0,20000
"2674","utah","morgan",52,14044000,24173,9,6,0,3,10887.4
"2675","utah","washington",498,153832500,280467,43,22,0,21,403566.48
"2676","utah","sevier",14,5204600,12240,14,10,0,4,38844.08
"2677","utah","garfield",14,3387100,9312,1,1,0,0,3626.63
"2678","utah","grand",97,21169300,46106,NA,NA,NA,NA,NA
"2679","utah","san juan",2,315000,576,NA,NA,NA,NA,NA
"2680","utah","summit",674,145743400,412390,32,20,0,12,85392.68
"2681","utah","wayne",NA,NA,NA,1,0,0,1,0
"2682","utah","kane",44,11162200,36531,6,3,0,3,68407.94
"2683","utah","iron",100,25345300,50558,16,12,0,4,60261.42
"2684","utah","carbon",49,11353100,54893,7,3,0,4,38092.58
"2685","utah","beaver",NA,NA,NA,2,2,0,0,7118.88
"2686","utah","box elder",49,12664400,29336,22,17,0,5,364456.88
"2687","utah","cache",159,39052100,88564,41,26,1,14,130484.69
"2688","utah","davis",384,105744900,227193,139,77,0,62,941853.14
"2689","utah","duchesne",5,1098200,3780,7,3,0,4,13054.5
"2690","utah","emery",8,1707000,3288,5,2,0,3,12158.57
"2691","utah","juab",3,360000,1421,6,0,0,6,0
"2692","utah","millard",2,7e+05,830,76,72,0,4,1265721.17
"2693","utah","piute",11,1892700,10783,NA,NA,NA,NA,NA
"2694","utah","rich",3,520000,1953,1,1,0,0,2841.72
"2695","utah","salt lake",1030,242381200,731466,347,209,0,138,1608258.31
"2696","utah","sanpete",29,7587900,31928,10,5,0,5,4348.35
"2697","utah","tooele",26,5659800,16468,5,4,0,1,19157.24
"2698","utah","uintah",62,15325900,42737,13,10,0,3,80455.89
"2699","utah","utah",426,125957500,250186,87,52,0,35,673926.03
"2700","utah","wasatch",62,17655900,36503,10,6,0,4,39288.9
"2701","utah","weber",235,60511600,183200,70,40,1,29,243109.73
"2702","vermont","franklin",148,29514700,139648,177,146,1,30,2063257.73
"2703","vermont","washington",903,218913700,1775265,783,601,0,182,21912526.32
"2704","vermont","orange",151,26604100,174520,57,41,0,16,1011045.68
"2705","vermont","windham",393,89570400,611013,265,201,0,64,9446443.86
"2706","vermont","essex",24,4122600,40547,21,15,0,6,366929.7
"2707","vermont","orleans",84,15593900,103912,73,58,0,15,830876.72
"2708","vermont","addison",139,26677400,131991,86,70,0,16,1496332.25
"2709","vermont","bennington",398,91061400,409153,89,70,0,19,1053373.41
"2710","vermont","caledonia",132,19679800,162018,215,178,0,37,2894530.64
"2711","vermont","chittenden",339,90172200,276114,196,149,0,47,2561724.68
"2712","vermont","grand isle",87,19654700,55503,63,46,0,17,797403.11
"2713","vermont","lamoille",129,29037600,161086,106,83,0,23,1103564.84
"2714","vermont","rutland",320,57455400,384181,214,181,0,33,3382755.99
"2715","vermont","windsor",613,135472100,905412,359,274,0,85,14610041.1
"2716","virginia","clarke",69,17927800,114271,39,34,0,5,759059.89
"2717","virginia","franklin",131,30142600,96637,31,23,0,8,654184.2
"2718","virginia","greene",35,9164000,16761,19,13,0,6,71500.19
"2719","virginia","henry",98,20890000,137170,200,159,0,41,2359268.12
"2720","virginia","lee",73,8319300,95792,72,53,0,19,795078.5
"2721","virginia","madison",38,10350100,24375,18,12,0,6,120436.82
"2722","virginia","montgomery",212,45789100,207789,153,123,0,30,1179203.6
"2723","virginia","russell",77,8241800,57336,62,51,0,11,391825.77
"2724","virginia","washington",157,33703200,174694,65,47,0,18,658731.18
"2725","virginia","carroll",18,4010100,11126,16,13,0,3,136909.61
"2726","virginia","pulaski",108,21940900,183262,65,52,0,13,672842.56
"2727","virginia","scott",76,12915200,66578,33,28,0,5,441285.68
"2728","virginia","orange",52,14913500,24949,15,9,0,6,113192.68
"2729","virginia","middlesex",413,108884100,382697,242,181,0,61,3261727.82
"2730","virginia","sussex",45,8375500,45655,35,29,0,6,143669.03
"2731","virginia","charlotte",NA,NA,NA,1,1,0,0,1709.48
"2732","virginia","floyd",22,3778800,22527,21,19,0,2,751568.4
"2733","virginia","richmond",81,21966500,79856,84,78,0,6,1764532.32
"2734","virginia","warren",285,60875100,453063,430,371,0,59,8147394.1
"2735","virginia","cumberland",49,12409700,103140,43,35,0,8,398006.94
"2736","virginia","tazewell",296,49811400,305190,417,342,0,75,3987483.14
"2737","virginia","buchanan",213,39941600,302056,365,278,0,87,3052415.18
"2738","virginia","louisa",32,8881500,30471,3,1,0,2,3126.81
"2739","virginia","page",201,39421600,218477,181,153,0,28,3455457.39
"2740","virginia","bath",37,5105700,24038,18,15,0,3,177105.68
"2741","virginia","campbell",40,11527600,54685,23,21,0,2,667056.93
"2742","virginia","grayson",30,4690300,33361,6,3,0,3,14562.73
"2743","virginia","nelson",92,21466200,69493,35,22,0,13,239775.38
"2744","virginia","york",3017,884809900,2140000,1557,1364,0,193,33952332.11
"2745","virginia","caroline",82,18851500,78341,4,2,0,2,22208.23
"2746","virginia","frederick",136,33746100,119662,49,35,0,14,386134.61
"2747","virginia","independent city",65778,17457760000,48671897,27124,21386,30,5708,393328982.52
"2748","virginia","essex",273,70519000,246477,257,226,0,31,6395354.67
"2749","virginia","lancaster",604,170162600,609422,391,311,0,80,5988713.87
"2750","virginia","rockingham",456,87231700,481905,309,251,1,57,4471902.81
"2751","virginia","gloucester",1525,391252000,1285463,1358,1146,2,210,30487622.16
"2752","virginia","alleghany",220,35875000,183860,230,201,0,29,3290615.39
"2753","virginia","brunswick",22,4734000,9400,11,6,0,5,27360.83
"2754","virginia","halifax",28,7295100,32046,202,168,0,34,1178171.18
"2755","virginia","mecklenburg",48,12898200,35282,5,3,1,1,7036.32
"2756","virginia","northampton",470,139887300,299656,104,81,0,23,1144567.41
"2757","virginia","surry",43,11869000,41097,78,68,0,10,2446307.61
"2758","virginia","highland",22,3492000,17858,7,4,0,3,59478.15
"2759","virginia","craig",61,7953400,44806,99,76,1,22,1333068.4
"2760","virginia","bedford",124,30441800,92422,29,21,0,8,227401.47
"2761","virginia","northumberland",733,221281900,524990,391,290,0,101,6934255.31
"2762","virginia","westmoreland",517,147270800,371791,212,166,0,46,6324006
"2763","virginia","chesterfield",830,228822500,496982,183,135,0,48,2611874.04
"2764","virginia","giles",120,18153900,122664,65,57,0,8,1047517.68
"2765","virginia","wise",306,38416100,280000,357,294,0,63,2165670.18
"2766","virginia","accomack",3320,747598100,2843415,1088,834,4,250,12154417.96
"2767","virginia","albemarle",324,64872800,195522,125,100,0,25,1217655.8
"2768","virginia","amelia",5,1460000,3310,12,11,0,1,133855.43
"2769","virginia","amherst",38,8650800,42689,83,69,0,14,1379510.16
"2770","virginia","appomattox",9,1822300,18241,9,9,0,0,256135.86
"2771","virginia","arlington",956,171094500,351186,130,66,0,64,372317.59
"2772","virginia","augusta",273,53361500,262144,176,136,0,40,2002381.98
"2773","virginia","bland",55,7256500,53788,58,42,0,16,726016.36
"2774","virginia","botetourt",231,38631400,222430,296,258,0,38,4495606.7
"2775","virginia","buckingham",14,2514600,13570,11,7,0,4,25511.29
"2776","virginia","charles city",20,6393200,9166,7,4,0,3,42606.19
"2777","virginia","culpeper",84,22186800,62895,28,21,0,7,439851.97
"2778","virginia","dickenson",51,7830100,64354,116,80,1,35,453342.52
"2779","virginia","dinwiddie",39,10618800,21676,2,1,0,1,11979.14
"2780","virginia","fairfax",6993,1561009500,3326102,1050,640,1,409,10885727.38
"2781","virginia","fauquier",196,51921600,178658,14,6,0,8,98836.18
"2782","virginia","fluvanna",33,8054100,25198,22,16,0,6,254813.08
"2783","virginia","goochland",48,15237200,20987,12,12,0,0,137267.22
"2784","virginia","greensville",58,9804500,40699,15,7,0,8,33803.48
"2785","virginia","hanover",221,65787800,144927,26,13,0,13,258262.98
"2786","virginia","henrico",946,240243600,811652,250,186,8,56,2999001.8
"2787","virginia","isle of wight",391,117566200,253988,177,134,0,43,5127046.81
"2788","virginia","james city",911,254613100,590534,345,295,0,50,6251353.7
"2789","virginia","king and queen co",52,13932100,54475,22,16,0,6,584113.3
"2790","virginia","king george",79,22767100,45185,7,4,0,3,46101.23
"2791","virginia","king william",99,28613900,112355,85,76,0,9,2338480.91
"2792","virginia","loudoun",840,227156900,516880,138,91,0,47,1853333.2
"2793","virginia","lunenburg",2,420000,704,NA,NA,NA,NA,NA
"2794","virginia","mathews",1459,362285600,1586384,1198,1013,2,183,20917062.39
"2795","virginia","new kent",109,31554200,64884,29,25,0,4,488862.33
"2796","virginia","patrick",20,4122000,16559,43,33,0,10,1063383.45
"2797","virginia","pittsylvania",22,5891600,18280,36,29,1,6,553940.18
"2798","virginia","powhatan",25,7315000,15241,1,1,0,0,4867.3
"2799","virginia","prince edward",3,800400,1704,NA,NA,NA,NA,NA
"2800","virginia","prince george",91,24770800,56944,28,15,0,13,223737.21
"2801","virginia","prince william",1497,385784400,1008051,420,273,0,147,5185453.83
"2802","virginia","rappahannock",38,10524600,37275,2,1,0,1,4167.84
"2803","virginia","roanoke",425,91345200,517546,522,414,0,108,5042685.07
"2804","virginia","rockbridge",185,33400300,253511,358,301,0,57,5413341.91
"2805","virginia","shenandoah",204,39995500,220237,220,200,0,20,6135610.55
"2806","virginia","smyth",150,22641400,162386,162,114,0,48,1258057.12
"2807","virginia","southampton",142,31877600,112422,80,73,0,7,2890117.2
"2808","virginia","spotsylvania",304,85041600,188910,28,13,0,15,78740.83
"2809","virginia","stafford",601,160139700,396881,115,69,0,46,844126.6
"2810","virginia","wythe",87,14399200,107004,16,11,0,5,101549.7
"2811","virginia","york",3188,866849200,2879257,4184,3783,2,399,71636125.34
"2812","virginia","nottoway",NA,NA,NA,1,1,0,0,1407.71
"2813","washington","franklin",33,8932300,35431,1,0,0,1,0
"2814","washington","jefferson",244,64802300,288321,52,34,0,18,572889.3
"2815","washington","benton",316,67953600,256081,102,77,1,24,1280995.29
"2816","washington","clark",1648,457807000,1227041,214,152,0,62,3111619.02
"2817","washington","columbia",75,14738300,77631,40,26,0,14,149300.38
"2818","washington","grant",276,51931000,329062,16,5,0,11,47696.11
"2819","washington","lincoln",48,5402200,63214,14,8,0,6,101510.59
"2820","washington","adams",10,1338800,7419,5,4,0,1,27217.69
"2821","washington","douglas",54,11280100,47984,3,3,0,0,20029.18
"2822","washington","garfield",41,3592200,43233,2,1,0,1,94.98
"2823","washington","san juan",126,34637600,138015,4,2,0,2,26407.09
"2824","washington","pierce",3362,950118100,2325108,954,765,0,189,20733247.95
"2825","washington","lewis",2069,492263100,1826193,2006,1798,2,206,77227299.05
"2826","washington","mason",428,102756300,453291,243,201,0,42,3957643.58
"2827","washington","stevens",69,16177300,52915,14,7,1,6,57539.04
"2828","washington","thurston",947,242064400,613001,318,256,2,60,4367853
"2829","washington","asotin",30,7348300,22065,4,4,0,0,54479.61
"2830","washington","chelan",807,196518000,506478,147,97,0,50,1108344.79
"2831","washington","clallam",426,113872600,414472,104,57,0,47,1094685.87
"2832","washington","cowlitz",1068,303203900,687828,578,467,1,110,12681962.02
"2833","washington","ferry",31,7582800,24392,3,1,1,1,11770.96
"2834","washington","gray harbor",5,185000,2192,NA,NA,NA,NA,NA
"2835","washington","grays harbor",2755,537677300,2784893,876,697,1,178,12400866.8
"2836","washington","island",1090,291873200,1276053,222,157,2,63,2456874.71
"2837","washington","king",7258,2182223100,6648333,2966,2401,3,562,50861788.08
"2838","washington","kitsap",943,262116800,743467,131,71,0,60,1777894.49
"2839","washington","kittitas",696,163170200,600677,249,197,0,52,2693806.74
"2840","washington","klickitat",70,18840700,72812,25,23,0,2,330830.68
"2841","washington","mason",5,1387000,11076,1,1,0,0,728.4
"2842","washington","okanogan",396,89251900,337359,70,42,2,26,412203.87
"2843","washington","pacific",918,249777300,423330,220,164,1,55,3591437.37
"2844","washington","pend oreille",158,32671300,180126,91,81,1,9,1315560.83
"2845","washington","skagit",4621,1056054600,4920827,1122,897,0,225,12529694.21
"2846","washington","skamania",58,16218800,41348,83,76,0,7,1418079.7
"2847","washington","snohomish",2660,609362200,2854788,1839,1523,0,316,31840438.88
"2848","washington","spokane",365,84738200,321521,55,34,2,19,782797.06
"2849","washington","wahkiakum",169,42399400,125890,98,84,0,14,1819639.41
"2850","washington","walla walla",260,58187300,229903,65,48,0,17,716379.12
"2851","washington","whatcom",2027,456620900,1893501,494,385,0,109,6861958.33
"2852","washington","whitman",116,19246400,123585,54,38,0,16,475494.28
"2853","washington","yakima",1258,283460700,1035785,325,244,0,81,2797513.42
"2854","west virginia","barbour",143,17112700,140809,367,285,0,82,3529696.48
"2855","west virginia","calhoun",97,7755700,64074,284,227,0,57,2324630.17
"2856","west virginia","clay",168,18226400,142273,68,59,0,9,1517454.2
"2857","west virginia","fayette",227,31866900,170555,288,235,1,52,2732770.84
"2858","west virginia","jackson",177,30093400,160475,278,249,0,29,3338883.35
"2859","west virginia","jefferson",237,55173300,324218,147,120,0,27,2332216.95
"2860","west virginia","marion",301,45050500,276291,322,259,0,63,4186344.76
"2861","west virginia","marshall",291,35077500,350965,475,408,0,67,3226494.36
"2862","west virginia","monroe",45,5071500,37458,29,25,0,4,525179.89
"2863","west virginia","morgan",156,29102600,193352,221,201,0,20,3177489.91
"2864","west virginia","randolph",252,35399000,208119,530,443,1,86,4623062.62
"2865","west virginia","boone",422,57434300,444992,477,413,0,64,3196534.76
"2866","west virginia","grant",110,24496900,143697,153,127,0,26,3002225.55
"2867","west virginia","lincoln",221,32189700,178380,334,266,0,68,4213255.77
"2868","west virginia","logan",702,88400600,666687,2349,1940,0,409,31167206.75
"2869","west virginia","mineral",204,29733600,196121,196,160,0,36,1514492.97
"2870","west virginia","putnam",472,97699800,354435,218,183,0,35,1662441.09
"2871","west virginia","taylor",53,6646300,47293,49,33,0,16,338963.82
"2872","west virginia","gilmer",144,21809200,182179,464,401,0,63,5324230.59
"2873","west virginia","hancock",108,10382600,99322,222,196,0,26,2787559.88
"2874","west virginia","wayne",253,38163500,248277,386,312,0,74,2840857.64
"2875","west virginia","lewis",133,19798300,129183,298,237,0,61,1870350.67
"2876","west virginia","mason",176,23661400,119187,169,147,0,22,1124880.73
"2877","west virginia","mercer",301,54612100,361653,409,338,1,70,3829607.72
"2878","west virginia","harrison",359,57349300,432933,769,635,0,134,5429432.94
"2879","west virginia","ohio",818,106470700,1293213,2954,2689,0,265,26463549.76
"2880","west virginia","pocahontas",321,46847600,366025,740,636,0,104,15686690.04
"2881","west virginia","webster",172,17339100,146730,205,153,1,51,2417714.95
"2882","west virginia","nicholas",176,19324500,210323,213,174,0,39,8765966.82
"2883","west virginia","pendleton",106,14912100,78180,74,60,0,14,404789.95
"2884","west virginia","hampshire",191,27993400,192040,326,294,0,32,5223128.77
"2885","west virginia","wyoming",491,71045600,448666,894,756,1,137,13387861.57
"2886","west virginia","mcdowell",308,43124100,315111,1038,811,0,227,7156096.14
"2887","west virginia","wood",515,95393100,593517,884,738,0,146,11914567.46
"2888","west virginia","berkeley",204,39172000,199607,388,353,0,35,5558943.63
"2889","west virginia","roane",164,21046900,119629,173,143,0,30,3131372.89
"2890","west virginia","tyler",76,9008100,52421,61,43,0,18,308539.8
"2891","west virginia","upshur",251,31877300,201671,372,331,0,41,2475853.65
"2892","west virginia","braxton",79,12406500,60726,44,37,0,7,671544.3
"2893","west virginia","brooke",329,34763300,359745,597,521,0,76,7149851.41
"2894","west virginia","cabell",664,107290600,654643,663,542,0,121,6285022.4
"2895","west virginia","doddridge",54,6589300,36508,58,46,0,12,391631.64
"2896","west virginia","greenbrier",604,85114000,575246,1057,925,3,129,26725323.42
"2897","west virginia","hardy",126,28574200,113399,194,166,0,28,3610587.09
"2898","west virginia","kanawha",2848,396488100,2954835,2196,1729,3,464,37585923.39
"2899","west virginia","mingo",487,78128000,315674,1700,1493,2,205,29900937.61
"2900","west virginia","monongalia",250,55929500,340781,368,298,0,70,2708075.5
"2901","west virginia","pleasants",71,11528600,156374,59,51,0,8,692631.63
"2902","west virginia","preston",100,17744000,145189,107,87,0,20,1158183.05
"2903","west virginia","raleigh",261,38542400,287200,434,354,2,78,3914731.13
"2904","west virginia","ritchie",60,7674600,43218,67,59,0,8,472127.77
"2905","west virginia","summers",187,22770100,132067,457,424,1,32,7782819.96
"2906","west virginia","tucker",193,45977000,544213,370,311,0,59,7112107.18
"2907","west virginia","wetzel",282,30731900,328768,468,390,0,78,5367631.45
"2908","west virginia","wirt",54,4934000,38452,84,72,0,12,602076.87
"2909","west virginia","--------------------------------",NA,NA,NA,1,1,0,0,25745.71
"2910","wisconsin","jackson",62,10356600,54621,31,21,1,9,471277.86
"2911","wisconsin","jefferson",275,50347100,293595,527,446,0,81,10560183.56
"2912","wisconsin","monroe",195,22205800,142335,55,35,0,20,211246.06
"2913","wisconsin","washington",218,48655900,292491,54,42,0,12,577990.41
"2914","wisconsin","clark",29,4788500,22026,33,23,0,10,505244.02
"2915","wisconsin","columbia",224,42815500,220611,142,102,0,40,1338476.82
"2916","wisconsin","crawford",107,10782500,85520,191,161,0,30,3246110.3
"2917","wisconsin","grant",83,14521700,53327,65,47,0,18,308352.53
"2918","wisconsin","lafayette",29,4572900,36313,61,51,0,10,532042.3
"2919","wisconsin","lincoln",49,9634000,21469,4,3,0,1,3821.6
"2920","wisconsin","polk",63,12738100,39033,14,8,0,6,323542.31
"2921","wisconsin","adams",56,10481000,53954,14,8,0,6,57474.56
"2922","wisconsin","douglas",68,12474700,37887,11,3,0,8,84971.8
"2923","wisconsin","taylor",6,1708000,5967,NA,NA,NA,NA,NA
"2924","wisconsin","dodge",179,46985500,167149,67,47,0,20,596443.42
"2925","wisconsin","pierce",90,16135100,118294,113,86,1,26,2300416.82
"2926","wisconsin","oneida",45,7447300,35350,3,0,1,2,0
"2927","wisconsin","brown",1245,215134600,1225052,260,147,0,113,765304.07
"2928","wisconsin","richland",55,7931400,42622,85,65,0,20,734666.24
"2929","wisconsin","winnebago",594,117405500,595887,158,121,0,37,3100179.6
"2930","wisconsin","iowa",37,6746700,36843,22,12,0,10,214415.38
"2931","wisconsin","green",83,14325000,88988,23,15,1,7,72080.61
"2932","wisconsin","chippewa",248,40882400,258939,67,44,0,23,415846.63
"2933","wisconsin","marquette",51,7686200,41458,25,18,0,7,325199.37
"2934","wisconsin","rock",364,73034000,513354,262,210,0,52,3960477.43
"2935","wisconsin","iron",15,2343600,12463,1,1,0,0,10347.23
"2936","wisconsin","vernon",71,10936700,61945,110,88,0,22,1644157.23
"2937","wisconsin","buffalo",64,10188300,62288,40,34,0,6,441565.8
"2938","wisconsin","dunn",92,13946400,101335,16,10,0,6,88192
"2939","wisconsin","ashland",25,3889300,17051,9,6,0,3,198218.99
"2940","wisconsin","portage",79,15164700,60703,18,11,0,7,145938.07
"2941","wisconsin","wood",130,19159500,117982,40,28,0,12,415758.21
"2942","wisconsin","forest",8,422900,3742,2,2,0,0,33258.84
"2943","wisconsin","florence",4,1120000,1466,1,1,0,0,4848.7
"2944","wisconsin","rusk",20,4733800,12981,10,10,0,0,290057.64
"2945","wisconsin","barron",69,9959900,47120,13,8,0,5,123407.7
"2946","wisconsin","bayfield",27,6800000,26660,12,6,0,6,86505.2
"2947","wisconsin","burnett",93,14301900,100662,27,17,0,10,137170.07
"2948","wisconsin","calumet",123,27995600,144942,33,18,0,15,81059.77
"2949","wisconsin","dane",567,146994500,390941,221,145,2,74,2912781.92
"2950","wisconsin","door",232,46263200,160846,37,24,0,13,211946.85
"2951","wisconsin","eau claire",58,11498500,50194,15,9,0,6,285578.92
"2952","wisconsin","fond du lac",601,100695600,506228,385,320,1,64,4921399.21
"2953","wisconsin","green lake",73,13273100,85304,58,50,0,8,430643.51
"2954","wisconsin","juneau",158,22578400,111678,48,34,0,14,545101.9
"2955","wisconsin","kenosha",227,49816500,183869,270,195,0,75,2164147.65
"2956","wisconsin","kewaunee",46,6115500,32497,12,7,0,5,100669.05
"2957","wisconsin","la crosse",717,103745100,696433,173,109,0,64,824347.47
"2958","wisconsin","langlade",32,2836700,24492,17,11,0,6,61732.44
"2959","wisconsin","manitowoc",97,16951700,71831,29,19,0,10,93700.68
"2960","wisconsin","marathon",318,47600200,268119,59,40,0,19,314743.3
"2961","wisconsin","marinette",83,13238200,65957,13,6,0,7,24044.06
"2962","wisconsin","milwaukee",1194,291042500,1032300,2090,1636,1,453,16783434.93
"2963","wisconsin","oconto",164,26286100,125432,86,66,0,20,266177.08
"2964","wisconsin","outagamie",291,48733200,310109,64,44,0,20,179302.1
"2965","wisconsin","ozaukee",432,97860200,558978,289,201,0,88,2396867.78
"2966","wisconsin","pepin",37,7677800,43475,77,61,0,16,566086.87
"2967","wisconsin","price",27,4441000,20734,3,0,0,3,0
"2968","wisconsin","racine",345,74806900,329850,136,94,0,42,1295326.99
"2969","wisconsin","sauk",179,40239100,124009,121,96,0,25,3482877.28
"2970","wisconsin","sawyer",73,11439100,76982,7,4,0,3,14265.46
"2971","wisconsin","shawano",71,13326000,65482,3,2,1,0,2892.02
"2972","wisconsin","sheboygan",190,43041000,194457,41,24,0,17,306292.19
"2973","wisconsin","st. croix",129,29617000,112968,52,31,0,21,516865.96
"2974","wisconsin","trempealeau",159,23236200,186938,100,74,2,24,1021220.35
"2975","wisconsin","vilas",18,3116000,14409,NA,NA,NA,NA,NA
"2976","wisconsin","walworth",75,18660600,71798,19,8,0,11,43511.75
"2977","wisconsin","washburn",56,8701600,69849,27,20,0,7,976184.67
"2978","wisconsin","waukesha",626,161514700,501420,334,252,1,81,4493726.27
"2979","wisconsin","waupaca",134,21118900,153353,42,29,1,12,168034.46
"2980","wisconsin","waushara",66,10718800,58992,7,3,1,3,3747.2
"2981","wyoming","johnson",40,10348900,37216,6,5,0,1,21905.1
"2982","wyoming","lincoln",50,11202700,34307,7,5,0,2,36200.51
"2983","wyoming","fremont",97,26657600,68046,15,11,0,4,49581.81
"2984","wyoming","park",79,20416400,66252,20,13,0,7,349466.9
"2985","wyoming","teton",618,199081000,299603,23,14,3,6,40081.84
"2986","wyoming","sheridan",133,32114100,120483,58,32,0,26,161689.08
"2987","wyoming","campbell",21,7950800,25406,22,14,0,8,38088.85
"2988","wyoming","platte",14,2866400,9543,NA,NA,NA,NA,NA
"2989","wyoming","big horn",29,5298300,16368,8,6,0,2,107000.22
"2990","wyoming","carbon",59,11938500,57313,34,21,0,13,117763.75
"2991","wyoming","albany",80,15665200,84848,13,3,0,10,24326.07
"2992","wyoming","crook",13,2655700,10813,NA,NA,NA,NA,NA
"2993","wyoming","converse",29,7760100,21793,7,5,0,2,9383.38
"2994","wyoming","goshen",31,6076600,41830,12,7,1,4,51635.46
"2995","wyoming","hot springs",12,3069400,5779,1,0,0,1,0
"2996","wyoming","laramie",317,72727700,308823,181,114,0,67,870584.01
"2997","wyoming","natrona",256,58056900,241117,53,21,0,32,128311.17
